level_0,index,ID,Name,InChI,InChIKey,SMILES,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT,Species,Hcp,CID,Melting Point,log Hcp,MeltingPointPredicted,PredictedSolValues,ActualSolValues,PredictedHcpValues,ActualHcpValues,rfrMeltingPoint
6845,6786,B-4019,2-nitrotoluene,"InChI=1S/C7H7NO2/c1-6-4-2-3-5-7(6)8(9)10/h2-5H,1H3",PLAZTCDQAHEYBI-UHFFFAOYSA-N,Cc1ccccc1[N+]([O-])=O,-2.3243,0.084830663535087,3,G5,137.138,1.90322,37.83340000000001,10.0,2.0,0.0,3.0,1.0,52.0,1.0,0.0,0.0,1.0,43.14,58.44932095639337,3.1529414466808685,257.53794892648057,2-nitrotoluene,0.79,6944.0,-10.0,-0.10237290870955855,-7.2087551123236056,-2.380052065396407,-2.3243,-0.0033893493495208,-0.1023729087095585,-1.7704523011230036
6846,6787,B-4020,2-nitroanisole,"InChI=1S/C7H7NO3/c1-11-7-5-3-2-4-6(7)8(9)10/h2-5H,1H3",CFBYEGUGFPZCNF-UHFFFAOYSA-N,COc1ccccc1[N+]([O-])=O,-1.9572,0.0,1,G1,153.13699999999997,1.6033999999999995,39.64840000000002,11.0,3.0,0.0,4.0,2.0,58.0,1.0,0.0,0.0,1.0,52.37,63.562866185900255,3.121219318886157,272.1431256273244,1-methoxy-2-nitrobenzene,23.0,7048.0,10.5,1.3617278360175928,24.40642007946296,-2.1793247862437983,-1.9572,0.3695591441990322,1.3617278360175928,1.8902986752283417
6847,6788,B-4023,"1,3,5-trinitrobenzene",InChI=1S/C6H3N3O6/c10-7(11)4-1-5(8(12)13)3-6(2-4)9(14)15/h1-3H,UATJOMSPNYCXIX-UHFFFAOYSA-N,[O-][N+](=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,-2.8846,0.0,1,G1,213.105,1.4112,46.4052,15.0,6.0,0.0,9.0,3.0,78.0,1.0,0.0,0.0,1.0,129.42000000000002,81.39033028699635,3.387380075453351,377.17334888764105,"1,3,5-trinitrobenzene",1500.0,7434.0,121.5,3.176091259055681,120.2173301373347,-2.785316179176004,-2.8846,3.069925263267077,3.176091259055681,112.76670239028597
6848,6789,B-4024,"1,3-dinitrobenzene",InChI=1S/C6H4N2O4/c9-7(10)5-2-1-3-6(4-5)8(11)12/h1-4H,WDCYWAQPCXBPJA-UHFFFAOYSA-N,[O-][N+](=O)c1cccc(c1)[N+]([O-])=O,-2.4989,0.1044499999999999,2,G3,168.10799999999995,1.503,39.75080000000001,12.0,4.0,0.0,6.0,2.0,62.0,1.0,0.0,0.0,1.0,86.28,66.73735456449656,3.121805775248301,306.8248996548373,"1,3-dinitrobenzene",200.0,7452.0,90.0,2.301029995663981,76.53099971979897,-2.453122454839829,-2.4989,1.2957964407194047,2.301029995663981,42.62287830189936
6850,6791,B-4027,p-dinitrobenzene,InChI=1S/C6H4N2O4/c9-7(10)5-1-2-6(4-3-5)8(11)12/h1-4H,FYFDQJRXFWGIBS-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(cc1)[N+]([O-])=O,-3.3867,0.0,1,G1,168.10799999999995,1.503,39.75080000000001,12.0,4.0,0.0,6.0,2.0,62.0,1.0,0.0,0.0,1.0,86.28,66.73735456449656,3.0061498337295465,285.8248996548372,"1,4-dinitrobenzene",0.2,7492.0,174.0,-0.6989700043360187,17.305556083195896,-2.478322024288512,-3.3867,0.6620257408713325,-0.6989700043360187,23.459609659142313
6851,6792,B-4028,"2,4,6-trinitrotoluene","InChI=1S/C7H5N3O6/c1-4-6(9(13)14)2-5(8(11)12)3-7(4)10(15)16/h2-3H,1H3",SPSSULHKWOKEEL-UHFFFAOYSA-N,Cc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-3.2423,0.0135622535002421,3,G5,227.132,1.7196200000000006,51.1422,16.0,6.0,0.0,9.0,3.0,84.0,1.0,0.0,0.0,1.0,129.42000000000002,87.75527240139297,3.5727545380551327,461.8906850873487,"1-methyl-2,4,6-trinitrobenzene",470.0,8376.0,80.1,2.672097857935717,118.81172346018012,-3.016163001644858,-3.2423,3.0079466911188337,2.672097857935717,120.24925123044535
6852,6793,B-4030,o-dinitrobenzene,InChI=1S/C6H4N2O4/c9-7(10)5-3-1-2-4-6(5)8(11)12/h1-4H,IZUKQUVSCNEFMJ-UHFFFAOYSA-N,[O-][N+](=O)c1ccccc1[N+]([O-])=O,-3.1017,0.0,1,G1,168.10799999999995,1.503,39.75080000000001,12.0,4.0,0.0,6.0,2.0,62.0,1.0,0.0,0.0,1.0,86.28,66.73735456449656,3.267076195703771,303.0748996548373,"1,2-dinitrobenzene",190.0,10707.0,118.5,2.278753600952829,100.51722397917814,-2.3733490478940693,-3.1017,1.2434884613258788,2.278753600952829,37.68780539001532
6854,6795,B-4032,"1,3-dino2 2-methyl benzene","InChI=1S/C7H6N2O4/c1-5-6(8(10)11)3-2-4-7(5)9(12)13/h2-4H,1H3",XTRDKALNCIHHNI-UHFFFAOYSA-N,Cc1c(cccc1[N+]([O-])=O)[N+]([O-])=O,-3.0003,0.0,1,G1,182.135,1.8114200000000005,44.487800000000014,13.0,4.0,0.0,6.0,2.0,68.0,1.0,0.0,0.0,1.0,86.28,73.10229667889317,3.345441970810993,342.5053335743196,"2-methyl-1,3-dinitrobenzene",15.0,11813.0,66.0,1.1760912590556811,61.22565396727604,-3.043561199088059,-3.0003,1.5209058347006097,1.1760912590556811,73.98584367305732
6855,6796,B-4033,"1,2-dino2 4-methyl benzene","InChI=1S/C7H6N2O4/c1-5-2-3-6(8(10)11)7(4-5)9(12)13/h2-4H,1H3",INYDMNPNDHRJQJ-UHFFFAOYSA-N,Cc1ccc(c(c1)[N+]([O-])=O)[N+]([O-])=O,-3.2604,0.0,1,G1,182.135,1.81142,44.487800000000014,13.0,4.0,0.0,6.0,2.0,68.0,1.0,0.0,0.0,1.0,86.28,73.10229667889317,3.348659071315219,374.7553335743196,"4-methyl-1,2-dinitrobenzene",110.0,11883.0,58.3,2.041392685158225,99.45527868432823,-3.069778693017,-3.2604,1.8462779645361893,2.041392685158225,85.42821984785922
6856,6797,B-4034,o-ethyl carbamate (urethane),"InChI=1S/C3H7NO2/c1-2-6-3(4)5/h2H2,1H3,(H2,4,5)",JOYRKODLDBILNP-UHFFFAOYSA-N,CCOC(N)=O,0.7314,0.0592999999999999,2,G3,89.09400000000001,0.1016000000000002,21.2094,6.0,2.0,1.0,3.0,1.0,36.0,0.0,0.0,0.0,0.0,52.32,36.08409328318613,2.831257109931365,52.75488750216347,urethane,150.0,5641.0,49.0,2.176091259055681,-59.79227503445837,0.4941129931488169,0.7314,2.4239352167344546,2.176091259055681,-42.1731074419606
6857,6798,B-4035,acrylamide,"InChI=1S/C3H5NO/c1-2-3(4)5/h2H,1H2,(H2,4,5)",HRPVXLWXLXDGHG-UHFFFAOYSA-N,NC(=O)C=C,0.9544,0.0127999999999999,2,G3,71.07900000000001,-0.3423,19.3914,5.0,1.0,1.0,2.0,1.0,28.0,0.0,0.0,0.0,0.0,43.09,30.28094502149499,3.204805417886435,57.91340299823497,2-propenamide,5500.0,6579.0,84.5,3.740362689494243,-19.081446313730854,0.1728121226401167,0.9544,3.549143907399615,3.740362689494243,6.84602925573018
6860,6801,B-4042,1-nitrobutane,"InChI=1S/C4H9NO2/c1-2-3-4-5(6)7/h2-4H2,1H3",NALZTFARIYUCBY-UHFFFAOYSA-N,CCCC[N+]([O-])=O,-1.3506,0.0,1,G1,103.12099999999998,1.0632,26.76939999999999,7.0,2.0,0.0,3.0,3.0,42.0,0.0,0.0,0.0,0.0,43.14,42.48705309351917,2.8219389370591843,62.710134480364864,1-nitrobutane,0.097,12302.0,-81.33,-1.013228265733755,-76.12543726077823,-1.130083397346278,-1.3506,-0.7938594528281981,-1.013228265733755,-78.16938750501797
6862,6803,B-4044,ethylene glycol dinitrate,InChI=1S/C2H4N2O6/c5-3(6)9-1-2-10-4(7)8/h1-2H2,UQXKXGWGFRWILX-UHFFFAOYSA-N,[O-][N+](=O)OCCO[N+]([O-])=O,-1.3495,0.0,1,G1,152.062,-0.597,25.8928,10.0,6.0,0.0,8.0,5.0,58.0,0.0,0.0,0.0,0.0,104.74,54.545312045195466,3.0550899395377584,117.70950594454668,"1,2-ethanediol dinitrate",6.3,40818.0,-22.3,0.7993405494535816,-18.411381562646973,-1.205262469078184,-1.3495,-0.7618189672936799,0.7993405494535816,-74.06838143452981
6863,6804,B-4045,1-pentyne,"InChI=1S/C5H8/c1-3-5-4-2/h1H,4-5H2,2H3",IBXNCJKFFQIKKY-UHFFFAOYSA-N,CCCC#C,-1.6374,0.0,1,G1,68.11899999999999,1.4197,23.74099999999999,5.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,33.19824487727526,2.483699570591265,38.49022499567306,1-pentyne,0.0004,12309.0,-90.0,-3.397940008672037,-140.36650927676774,-1.7269863942904613,-1.6374,-3.450828191528909,-3.397940008672037,-138.3815781155429
6864,6805,B-4046,diethyl ether,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",RTZKZFJDLAIYFH-UHFFFAOYSA-N,CCOCC,-0.0889,0.01559585425,2,G3,74.123,1.0428000000000002,22.166999999999994,5.0,1.0,0.0,1.0,2.0,32.0,0.0,0.0,0.0,0.0,9.23,32.94762260052625,2.19060968716425,11.119415478763749,diethyl ether,0.005,3283.0,-116.3,-2.301029995663981,-168.85290852631624,-0.2676569131395738,-0.0889,-2.2126599177068123,-2.301029995663981,-158.71343463745905
6865,6806,B-4048,di(n-propyl) ether,"InChI=1S/C6H14O/c1-3-5-7-6-4-2/h3-6H2,1-2H3",POLCUAVZOMRGSN-UHFFFAOYSA-N,CCCOCCC,-1.3192,0.1504000000000001,2,G3,102.177,1.823,31.400999999999986,7.0,1.0,0.0,1.0,4.0,44.0,0.0,0.0,0.0,0.0,9.23,45.67750682931947,2.447472887876344,23.36099039894992,dipropyl ether,0.003,8114.0,-122.0,-2.5228787452803374,-125.5182208730249,-1.59009643578801,-1.3192,-2.241604764103124,-2.5228787452803374,-105.45683284928755
6867,6808,B-4051,"1,2-dibutyoxyethane","InChI=1S/C10H22O2/c1-3-5-7-11-9-10-12-8-6-4-2/h3-10H2,1-2H3",GDXHBFHOEYVPED-UHFFFAOYSA-N,CCCCOCCOCCCC,-1.9402,0.0,1,G1,174.28399999999996,2.619800000000001,51.45400000000004,12.0,2.0,0.0,2.0,9.0,74.0,0.0,0.0,0.0,0.0,18.46,76.25082051641277,2.72724281291869,64.2388309575275,"1,2-dibutoxyethane",0.99,8188.0,-69.1,-0.004364805402450088,-19.821812170898397,-2.90344796458023,-1.9402,0.0436814056052914,-0.00436480540245,21.17247829552742
6868,6809,B-4054,tetrahydropyran,InChI=1S/C5H10O/c1-2-4-6-5-3-1/h1-5H2,DHXVGJBLRPWPCS-UHFFFAOYSA-N,C1CCOCC1,-0.031,0.0,1,G1,86.134,1.1869,24.66999999999999,6.0,1.0,0.0,1.0,0.0,36.0,0.0,1.0,1.0,1.0,9.23,38.30673356139363,2.0,19.40990953421706,tetrahydropyran,0.1,8894.0,-45.0,-0.9999999999999998,-129.7665296522558,0.0969183251405416,-0.031,-1.2309994070427053,-0.9999999999999998,-142.36821085994444
6869,6810,B-4055,di-n-butyl ether,"InChI=1S/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",DURPTKYDGMDSBL-UHFFFAOYSA-N,CCCCOCCCC,-2.6376,0.5020161421722394,3,G4,130.231,2.603200000000001,40.635000000000005,9.0,1.0,0.0,1.0,6.0,56.0,0.0,0.0,0.0,0.0,9.23,58.40739105811268,2.595082706793886,37.83229392178728,dibutyl ether,0.0022,8909.0,-95.2,-2.6575773191777934,-75.79705090146645,-2.406127736401583,-2.6376,-2.4537886536319067,-2.6575773191777934,-78.78631832996349
6871,6812,B-4059,isoflurane,"InChI=1S/C3H2ClF5O/c4-1(3(7,8)9)10-2(5)6/h1-2H",PIWKPBJCKXDKJR-UHFFFAOYSA-N,FC(F)OC(Cl)C(F)(F)F,-1.6157,0.0,1,G1,184.491,2.3528,22.785,10.0,1.0,0.0,7.0,2.0,62.0,0.0,0.0,0.0,0.0,9.23,57.71362372764249,3.7348237213155926,101.5564106396148,"1-chloro-2,2,2-trifluoroethyl difluoromethyl ether",0.00024,3763.0,48.5,-3.6197887582883936,-148.3249436596587,-1.5312928048696992,-1.6157,-3.215937439064596,-3.6197887582883936,-138.9139351937325
6873,6814,B-4061,diphenylnitrosamine,InChI=1S/C12H10N2O/c15-13-14(11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10H,UBUCNCOMADRQHX-UHFFFAOYSA-N,O=NN(c1ccccc1)c2ccccc2,-3.7531,0.0,1,G1,198.225,3.5061000000000018,60.81800000000003,15.0,2.0,0.0,3.0,3.0,74.0,2.0,0.0,0.0,2.0,32.67,87.91319900022982,2.37750331693665,388.38981176779873,N-nitrosodiphenylamine,0.0087,6838.0,66.5,-2.0604807473813813,-11.069175489938576,-3.742786822971615,-3.7531,-0.0611582596219722,-2.0604807473813813,52.21849834627912
6875,6816,B-4064,di-i-propylnitrosoamine,"InChI=1S/C6H14N2O/c1-5(2)8(7-9)6(3)4/h5-6H,1-4H3",AUIKJTGFPFLMFP-UHFFFAOYSA-N,CC(C)N(N=O)C(C)C,-1.0006,0.0,1,G1,130.19099999999997,1.7866,37.906000000000006,9.0,2.0,0.0,3.0,3.0,54.0,0.0,0.0,0.0,0.0,32.67,55.98866327448141,3.821219649088782,83.05865002596164,N-(1-methylethyl)-N-nitroso-2-propanamine,1.2,11758.0,48.0,0.0791812460476248,-55.653965640030016,-1.137876675383492,-1.0006,0.1181413111261224,0.0791812460476248,-48.78838754499255
6881,6822,B-4071,4-bromobiphenyl,InChI=1S/C12H9Br/c13-12-8-6-11(7-9-12)10-4-2-1-3-5-10/h1-9H,PKJBWOWQJHHAHG-UHFFFAOYSA-N,Brc1ccc(cc1)c2ccccc2,-5.5526,0.0,1,G1,233.108,4.116100000000002,59.57800000000002,13.0,0.0,0.0,1.0,1.0,64.0,2.0,0.0,0.0,2.0,0.0,86.35604493120236,2.4238559727704247,375.62904776215686,"4-bromo-1,1'-biphenyl",0.06,7101.0,91.5,-1.2218487496163564,89.37820160636213,-5.474234720538061,-5.5526,-1.2801299380922286,-1.2218487496163564,84.31047656153068
6882,6823,B-4072,"4-methyl-1,1'-biphenyl","InChI=1S/C13H12/c1-11-7-9-13(10-8-11)12-5-3-2-4-6-12/h2-10H,1H3",ZZLCFHIKESPLTH-UHFFFAOYSA-N,Cc1ccc(cc1)c2ccccc2,-4.6185,0.0,1,G1,168.239,3.662020000000002,56.61500000000003,13.0,0.0,0.0,0.0,1.0,64.0,2.0,0.0,0.0,2.0,0.0,78.8534394399576,2.4238559727704247,370.54288143497655,"4-methyl-1,1'-biphenyl",0.016,12566.0,49.5,-1.7958800173440752,32.817089718639856,-4.600945926816631,-4.6185,-1.7548776390916256,-1.7958800173440752,33.40449516356366
6883,6824,B-4073,"3,3'-dichlorobiphenyl",InChI=1S/C12H8Cl2/c13-11-5-1-3-9(7-11)10-4-2-6-12(14)8-10/h1-8H,KTXUOWUHFLBZPW-UHFFFAOYSA-N,Clc1cccc(c1)c2cccc(Cl)c2,-5.7983,0.0,1,G1,223.102,4.660400000000002,61.898000000000025,14.0,0.0,0.0,2.0,1.0,70.0,2.0,0.0,0.0,2.0,0.0,93.09502977932434,2.492123645200362,406.0796467381505,"3,3'-dichlorobiphenyl",0.042,16307.0,29.0,-1.3767507096020994,94.50818288220108,-6.117340717544212,-5.7983,-1.3982486161444956,-1.3767507096020994,106.89389526867025
6884,6825,B-4074,"4,4'-dichlorobiphenyl",InChI=1S/C12H8Cl2/c13-11-5-1-9(2-6-11)10-3-7-12(14)8-4-10/h1-8H,YTBRNEUEFCNVHC-UHFFFAOYSA-N,Clc1ccc(cc1)c2ccc(Cl)cc2,-6.5561,0.0219499999999999,2,G3,223.102,4.660400000000002,61.898000000000025,14.0,0.0,0.0,2.0,1.0,70.0,2.0,0.0,0.0,2.0,0.0,93.09502977932434,2.396509039726096,371.5796467381504,"4,4'-dichlorobiphenyl",0.07,16308.0,149.3,-1.154901959985743,132.62385938237136,-6.193676975560149,-6.5561,-1.212417513427423,-1.154901959985743,115.9429851926921
6885,6826,B-4076,2-chlorobiphenyl,InChI=1S/C12H9Cl/c13-12-9-5-4-8-11(12)10-6-2-1-3-7-10/h1-9H,LAXBNTIAOJWAOP-UHFFFAOYSA-N,Clc1ccccc1c2ccccc2,-4.5917,0.0258500000000001,2,G3,188.657,4.007000000000002,56.88800000000003,13.0,0.0,0.0,1.0,1.0,64.0,2.0,0.0,0.0,2.0,0.0,82.79176355244267,2.5360704460016144,392.8790477621569,2-chlorobiphenyl,0.03,249266.0,34.0,-1.5228787452803374,40.41855089666865,-5.11624214460146,-4.5917,-1.4950529085952793,-1.5228787452803374,62.79518548033123
6887,6828,B-4083,"2,2'-dichlorobiphenyl",InChI=1S/C12H8Cl2/c13-11-7-3-1-5-9(11)10-6-2-4-8-12(10)14/h1-8H,JAYCNKDKIKZTAF-UHFFFAOYSA-N,Clc1ccccc1c2ccccc2Cl,-5.0813,0.3967657271265025,3,G5,223.102,4.660400000000002,61.898000000000025,14.0,0.0,0.0,2.0,1.0,70.0,2.0,0.0,0.0,2.0,0.0,93.09502977932434,2.6088478266698347,406.0796467381504,"2,2'-dichlorobiphenyl",0.046,25622.0,61.5,-1.337242168318426,66.39242255586558,-5.631716870882277,-5.0813,-1.4549063663938144,-1.337242168318426,85.19294774804267
6894,6835,B-4092,"2,3',4',5-pcb",InChI=1S/C12H6Cl4/c13-8-2-4-10(14)9(6-8)7-1-3-11(15)12(16)5-7/h1-6H,KENZYIHFBRWMOD-UHFFFAOYSA-N,Clc1ccc(Cl)c(c1)c2ccc(Cl)c(Cl)c2,-6.8526,0.1987000000000001,2,G3,291.992,5.967200000000002,71.918,16.0,0.0,0.0,4.0,1.0,82.0,2.0,0.0,0.0,2.0,0.0,113.70156223308769,2.5794829348325483,534.5371240740591,"2,3',4',5-tetrachlorobiphenyl",0.033,36186.0,106.0,-1.4814860601221123,134.36425869907362,-6.894322381619886,-6.8526,-1.522730424918953,-1.4814860601221125,134.75929229212244
6920,6861,B-4131,benzamide,"InChI=1S/C7H7NO/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H2,8,9)",KXDAEFPNCMNJSK-UHFFFAOYSA-N,NC(=O)c1ccccc1,-0.953,0.0,1,G1,121.13899999999995,0.7855000000000001,34.95990000000001,9.0,1.0,1.0,2.0,1.0,46.0,1.0,0.0,0.0,1.0,43.09,53.29775803095004,2.981454614041131,205.415952604261,benzamide,22000.0,2331.0,129.1,4.342422680822206,78.24790226434547,-0.9228742491656424,-0.953,3.5015981873534274,4.342422680822206,50.22005972890347
6921,6862,B-4132,"2-methyl-1,4-naphthoquinone","InChI=1S/C11H8O2/c1-7-6-10(12)8-4-2-3-5-9(8)11(7)13/h2-6H,1H3",MJVAVZPDRWSRRC-UHFFFAOYSA-N,CC1=CC(=O)c2ccccc2C1=O,-3.0319,0.01905,2,G3,172.18299999999996,2.0119,48.86000000000002,13.0,2.0,0.0,2.0,0.0,64.0,1.0,0.0,1.0,2.0,34.14,75.88372370585405,2.690389534648589,427.4713488019866,menadione,3200.0,4055.0,107.0,3.505149978319906,136.73780558334542,-2.8373877823803992,-3.0319,3.2371642585055342,3.505149978319906,120.22924086661119
6922,6863,B-4136,alpha-chlorotoluene,"InChI=1S/C7H7Cl/c8-6-7-4-2-1-3-5-7/h1-5H,6H2",KCXMKQUNVWSEMD-UHFFFAOYSA-N,ClCc1ccccc1,-2.3822,0.0,1,G1,126.58599999999996,2.4254000000000007,35.99900000000001,8.0,0.0,0.0,1.0,1.0,42.0,1.0,0.0,0.0,1.0,0.0,54.09961146077524,2.8320858350070908,145.73281445033504,(chloromethyl)-benzene,0.02,7503.0,-45.0,-1.6989700043360185,-55.71364318005884,-2.5258457364822307,-2.3822,-2.6730760121290107,-1.6989700043360183,-80.86938510643151
6923,6864,B-4138,thioanisole,"InChI=1S/C7H8S/c1-8-7-5-3-2-4-6-7/h2-6H,1H3",HNKJADCVZUBCPG-UHFFFAOYSA-N,CSc1ccccc1,-2.39,1.3520747843999998,2,G2,124.20799999999996,2.4085,38.22300000000001,8.0,1.0,0.0,1.0,1.0,42.0,1.0,0.0,0.0,1.0,0.0,53.91945525925882,2.8320858350070908,145.73281445033504,methyl phenyl sulfide,0.04,7520.0,-15.0,-1.3979400086720375,-45.80149615461876,-2.437299126608001,-2.39,-2.1678397012054504,-1.3979400086720375,-68.39724094085483
6924,6865,B-4140,formanilide,"InChI=1S/C7H7NO/c9-6-8-7-4-2-1-3-5-7/h1-6H,(H,8,9)",DYDNPESBYVVLBO-UHFFFAOYSA-N,O=CNc1ccccc1,-0.6785,0.0,1,G1,121.13899999999995,1.2549,36.12870000000001,9.0,1.0,1.0,2.0,2.0,46.0,1.0,0.0,0.0,1.0,29.1,53.50772951754537,2.719528532842932,183.367456039361,N-phenylformamide,1200.0,7671.0,46.0,3.0791812460476247,26.747611491675546,-0.7642738022217166,-0.6785,3.0304443971094117,3.0791812460476247,28.70863072631802
6931,6872,B-4149,"2,6-dichlorobenzamide","InChI=1S/C7H5Cl2NO/c8-4-2-1-3-5(9)6(4)7(10)11/h1-3H,(H2,10,11)",JHSPCUHPSIUQRB-UHFFFAOYSA-N,NC(=O)c1c(Cl)cccc1Cl,-1.8427,0.0,1,G1,190.029,2.0923,44.97990000000001,11.0,1.0,1.0,4.0,1.0,58.0,1.0,0.0,0.0,1.0,43.09,73.90429048471339,3.318913173486669,278.2420897763861,"2,6-dichlorobenzamide",8200.0,16183.0,197.5,3.9138138523837163,101.03997218578323,-1.873953255251678,-1.8427,3.46610368352498,3.913813852383716,88.05370140549063
6936,6877,B-4154,azobenzene,InChI=1S/C12H10N2/c1-3-7-11(8-4-1)13-14-12-9-5-2-6-10-12/h1-10H,DMLAVOWQYNRWNQ-UHFFFAOYSA-N,c1ccc(cc1)N=Nc2ccccc2,-4.4544,0.2571999999999999,2,G3,182.22600000000003,4.102000000000002,57.06000000000003,14.0,2.0,0.0,2.0,2.0,68.0,2.0,0.0,0.0,2.0,24.72,82.93527517005009,2.159341417811232,365.35156717534267,azobenzene,0.7,2272.0,68.25,-0.1549019599857432,78.38531450122566,-4.5675061717478895,-4.4544,-0.072993007584784,-0.1549019599857432,85.6292570977806
6937,6878,B-4155,cocaine,"InChI=1S/C17H21NO4/c1-18-12-8-9-13(18)15(17(20)21-2)14(10-12)22-16(19)11-6-4-3-5-7-11/h3-7,12-15H,8-10H2,1-2H3/t12?,13?,14-,15+/m0/s1",ZPUCINDJVBIVPJ-PFSRBDOWSA-N,COC(=O)[C@H]1[C@H](CC2CCC1N2C)OC(=O)c3ccccc3,-2.2267,0.0,1,G1,303.358,1.8677,80.34150000000005,22.0,5.0,0.0,5.0,3.0,118.0,1.0,2.0,2.0,3.0,55.84,129.7440724001059,1.7896528798720672,559.0371822548029,cocaine,230000.0,5760.0,98.0,5.361727836017593,162.91111812878458,-2.240241338429024,-2.2267,7.149894903070417,5.361727836017593,220.44743058657966
6939,6880,B-4164,trimethyl phosphate,"InChI=1S/C3H9O4P/c1-5-8(4,6-2)7-3/h1-3H3",WVLBCYQITXONBZ-UHFFFAOYSA-N,CO[P](=O)(OC)OC,0.5526,0.0,1,G1,140.075,1.0337,28.633499999999987,8.0,4.0,0.0,5.0,3.0,50.0,0.0,0.0,0.0,0.0,44.760000000000005,48.359381619618496,3.791009812587504,82.43699516085105,"phosphoric acid, trimethyl ester",1400.0,10541.0,-46.0,3.1461280356782377,-21.555940398491696,0.1843437621804832,0.5526,1.8701637324081133,3.1461280356782377,-47.12861027810273
6944,6885,B-4172,cyclophosphamide,"InChI=1S/C7H15Cl2N2O2P/c8-2-5-11(6-3-9)14(12)10-4-1-7-13-14/h1-7H2,(H,10,12)",CMSMOCZEIVJLDB-UHFFFAOYSA-N,ClCCN(CCCl)[P]1(=O)NCCCO1,-0.8147,0.0,1,G1,261.089,1.884,59.19120000000004,14.0,2.0,1.0,7.0,5.0,84.0,0.0,1.0,1.0,1.0,41.57000000000001,94.44153500749827,2.5822640284816734,201.8664756744444,cyclophosphamide,700000.0,2907.0,51.5,5.845098040014256,120.46598708781252,-1.1262741513922507,-0.8147,5.783901964802628,5.845098040014256,131.28078457600114
6945,6886,B-4173,"p,p'-ddt","InChI=1S/C14H9Cl5/c15-11-5-1-9(2-6-11)13(14(17,18)19)10-3-7-12(16)8-4-10/h1-8,13H",YVGGHNCTFXOJCH-UHFFFAOYSA-N,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-7.8092,0.3860360993482344,4,G5,354.491,6.495500000000002,85.03700000000002,19.0,0.0,0.0,5.0,2.0,100.0,2.0,0.0,0.0,2.0,0.0,136.73471268876256,2.4741168126302453,494.04416142195936,"1,1,1-trichloro-2,2-bis-(4-chlorophenyl)-ethane",0.91,3036.0,108.5,-0.040958607678906384,219.45884547077353,-7.777351106746818,-7.8092,-0.0049159317935932,-0.0409586076789063,219.30256184697342
6946,6887,B-4174,fenthion,"InChI=1S/C10H15O3PS2/c1-8-7-9(5-6-10(8)16-4)13-14(15,11-2)12-3/h5-7H,1-4H3",PNVJTZOFSHSLTO-UHFFFAOYSA-N,CO[P](=S)(OC)Oc1ccc(SC)c(C)c1,-4.5695,0.0,1,G1,278.335,3.6130200000000015,71.89100000000003,16.0,5.0,0.0,6.0,5.0,90.0,1.0,0.0,0.0,1.0,27.69,105.73484539418226,2.905013649037325,401.05065730513206,fenthion,6.8,3346.0,7.5,0.8325089127062363,114.56556825684815,-4.451043410435307,-4.5695,0.4096772763532699,0.8325089127062363,96.23861935416254
6947,6888,B-4176,dimethoate,"InChI=1S/C5H12NO3PS2/c1-6-5(7)4-12-10(11,8-2)9-3/h4H2,1-3H3,(H,6,7)",MCWXGJITAZMZEV-UHFFFAOYSA-N,CNC(=O)CS[P](=S)(OC)OC,-0.9624,0.1112,2,G3,229.263,0.9829,54.82770000000003,12.0,5.0,1.0,7.0,5.0,72.0,0.0,0.0,0.0,0.0,47.56,81.30244672165102,3.89250063709835,191.13235378876152,dimethoate,41000.0,3082.0,52.0,4.6127838567197355,87.2483103166378,-0.9448937421779584,-0.9624,5.738188014841605,4.612783856719736,122.39310436919857
6948,6889,B-4179,"p,p'-dde",InChI=1S/C14H8Cl4/c15-11-5-1-9(2-6-11)13(14(17)18)10-3-7-12(16)8-4-10/h1-8H,UCNVFOCBFJOQAL-UHFFFAOYSA-N,Clc1ccc(cc1)C(=C(Cl)Cl)c2ccc(Cl)cc2,-6.9004,0.7597999999999998,2,G2,318.03,6.187900000000002,80.63200000000002,18.0,0.0,0.0,4.0,2.0,92.0,2.0,0.0,0.0,2.0,0.0,125.74184342969664,2.509573119451596,516.2479162169986,"1,1-dichloro-2,2-bis-(4-chlorophenyl)-ethene",0.24,3035.0,89.0,-0.619788758288394,163.78132726794678,-6.747822643688548,-6.9004,-0.6069885397733291,-0.619788758288394,157.93828397280103
